player1;player2;winner;league;date;status;round;Formato_esp;replay;Tier;N_Torneo;Formato;Ligas_categoria;Fase_completo;pokemons Sob;pokemon vencidos;Walkover;Match_replays;Generaciones;aka_mundial;Aka_evento
Drixxard;Draco axel;Drixxard;TORNEO;2024-09-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Origenes;Reg H Foerever
Elin beacil;Davarv;Elin beacil;TORNEO;2024-09-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Origenes;Reg H Foerever
Fabricio19jr;LABIAMG;Fabricio19jr;TORNEO;2024-09-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 1;3;6;0;-;9;Origenes;Reg H Foerever
Lautaro;Dino agente;Lautaro;TORNEO;2024-09-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Origenes;Reg H Foerever
Mr.Shadowdusk;MAF1001;Mr.Shadowdusk;TORNEO;2024-09-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Origenes;Reg H Foerever
Saga;Joscake;Saga;TORNEO;2024-09-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;Ricomam;Yabadaba;TORNEO;2024-09-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Origenes;Reg H Foerever
Adpg;Dino agente;Adpg;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Origenes;Reg H Foerever
D'AllFather;Mr.Shadowdusk;D'AllFather;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Origenes;Reg H Foerever
Davarv;MAF1001;Davarv;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Origenes;Reg H Foerever
Draco axel;Angello77;Draco axel;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Origenes;Reg H Foerever
Elin beacil;Ricomam;Elin beacil;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;5;6;0;-;9;Origenes;Reg H Foerever
Fabricio19jr;Drixxard;Fabricio19jr;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Origenes;Reg H Foerever
Joscake;LABIAMG;Joscake;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;5;6;0;-;9;Origenes;Reg H Foerever
Saga;Lautaro;Saga;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;Darmanethan;Yabadaba;TORNEO;2024-09-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Origenes;Reg H Foerever
D'AllFather;Elin beacil;D'AllFather;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;6;6;0;-;9;Origenes;Reg H Foerever
Darmanethan;Draco axel;Darmanethan;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;6;6;0;-;9;Origenes;Reg H Foerever
Davarv;Drixxard;Davarv;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;5;6;0;-;9;Origenes;Reg H Foerever
Dino agente;Angello77;Dino agente;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;4;6;0;-;9;Origenes;Reg H Foerever
Fabricio19jr;Joscake;Fabricio19jr;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;4;6;0;-;9;Origenes;Reg H Foerever
Lautaro;LABIAMG;Lautaro;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;3;6;0;-;9;Origenes;Reg H Foerever
Mr.Shadowdusk;Adpg;Mr.Shadowdusk;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;5;6;0;-;9;Origenes;Reg H Foerever
Ricomam;MAF1001;Ricomam;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;5;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;Saga;Yabadaba;TORNEO;2024-09-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 3;4;6;0;-;9;Origenes;Reg H Foerever
Adpg;Lautaro;Adpg;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;4;6;0;-;9;Origenes;Reg H Foerever
Angello77;MAF1001;Angello77;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;6;6;1;-;9;Origenes;Reg H Foerever
Dino agente;LABIAMG;Dino agente;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;3;6;0;-;9;Origenes;Reg H Foerever
Drixxard;Darmanethan;Drixxard;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;4;6;0;-;9;Origenes;Reg H Foerever
Fabricio19jr;D'AllFather;Fabricio19jr;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;5;6;0;-;9;Origenes;Reg H Foerever
Joscake;Draco axel;Joscake;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;6;6;0;-;9;Origenes;Reg H Foerever
Mr.Shadowdusk;Yabadaba;Mr.Shadowdusk;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;4;6;0;-;9;Origenes;Reg H Foerever
Ricomam;Davarv;Ricomam;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;6;6;0;-;9;Origenes;Reg H Foerever
Saga;Elin beacil;Saga;TORNEO;2024-09-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 4;4;6;0;-;9;Origenes;Reg H Foerever
Adpg;Saga;Adpg;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;4;6;0;-;9;Origenes;Reg H Foerever
Angello77;Drixxard;Angello77;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;6;6;0;-;9;Origenes;Reg H Foerever
D'AllFather;Yabadaba;D'AllFather;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;4;6;0;-;9;Origenes;Reg H Foerever
Darmanethan;Ricomam;Darmanethan;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;4;6;0;-;9;Origenes;Reg H Foerever
Davarv;Joscake;Davarv;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;6;6;0;-;9;Origenes;Reg H Foerever
Dino agente;Draco axel;Dino agente;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;4;6;0;-;9;Origenes;Reg H Foerever
LABIAMG;MAF1001;LABIAMG;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;6;6;1;-;9;Origenes;Reg H Foerever
Lautaro;Elin beacil;Lautaro;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;4;6;0;-;9;Origenes;Reg H Foerever
Mr.Shadowdusk;Fabricio19jr;Mr.Shadowdusk;TORNEO;2024-09-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;26;VGC;No Posee Liga;RONDA SUIZA 5;3;6;0;-;9;Origenes;Reg H Foerever
D'AllFather;Dino agente;D'AllFather;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;6;6;0;-;9;Origenes;Reg H Foerever
Davarv;Darmanethan;Davarv;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;4;6;0;-;9;Origenes;Reg H Foerever
Fabricio19jr;Yabadaba;Fabricio19jr;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;5;6;0;-;9;Origenes;Reg H Foerever
Mr.Shadowdusk;Saga;Mr.Shadowdusk;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;4;6;0;-;9;Origenes;Reg H Foerever
D'AllFather;Dino agente;D'AllFather;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;5;6;0;-;9;Origenes;Reg H Foerever
Davarv;Darmanethan;Davarv;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;3;6;0;-;9;Origenes;Reg H Foerever
Saga;Mr.Shadowdusk;Saga;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;5;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;Fabricio19jr;Yabadaba;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;4;6;0;-;9;Origenes;Reg H Foerever
Saga;Mr.Shadowdusk;Saga;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;5;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;Fabricio19jr;Yabadaba;TORNEO;2024-09-01;Completed;Cuartos de Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Cuartos de Final;4;6;0;-;9;Origenes;Reg H Foerever
Saga;Davarv;Saga;TORNEO;2024-09-01;Completed;Semifinal;VGC;Replay;VGC;26;VGC;No Posee Liga;Semifinal;6;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;D'AllFather;Yabadaba;TORNEO;2024-09-01;Completed;Semifinal;VGC;Replay;VGC;26;VGC;No Posee Liga;Semifinal;6;6;0;-;9;Origenes;Reg H Foerever
Davarv;Saga;Davarv;TORNEO;2024-09-01;Completed;Semifinal;VGC;Replay;VGC;26;VGC;No Posee Liga;Semifinal;4;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;D'AllFather;Yabadaba;TORNEO;2024-09-01;Completed;Semifinal;VGC;Replay;VGC;26;VGC;No Posee Liga;Semifinal;5;6;0;-;9;Origenes;Reg H Foerever
Saga;Davarv;Saga;TORNEO;2024-09-01;Completed;Semifinal;VGC;Replay;VGC;26;VGC;No Posee Liga;Semifinal;3;6;0;-;9;Origenes;Reg H Foerever
Saga;Yabadaba;Saga;TORNEO;2024-09-01;Completed;Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Final;4;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;Saga;Yabadaba;TORNEO;2024-09-01;Completed;Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Final;5;6;0;-;9;Origenes;Reg H Foerever
Yabadaba;Saga;Yabadaba;TORNEO;2024-09-01;Completed;Final;VGC;Replay;VGC;26;VGC;No Posee Liga;Final;5;6;0;-;9;Origenes;Reg H Foerever
24.Yosua;Yabadaba;24.Yosua;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2208295680-brdwm1sstik3ens9lc5zonybduco3d1pw;9;Generaciones;Atrapalos a todos
Akaru;LABIAMG;Akaru;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;6;6;1;https://replay.pokemonshowdown.com/gen9nationaldex-2208210185-cbjy38e3d9485sycl1yxobqwupxzk3ppw;9;Generaciones;Atrapalos a todos
Aniquem_oficial;Adpg;Aniquem_oficial;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2210484206;9;Generaciones;Atrapalos a todos
Elin beacil;Darmanethan;Elin beacil;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;6;6;1;-;9;Generaciones;Atrapalos a todos
Haseo;D'AllFather;Haseo;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2211645112;9;Generaciones;Atrapalos a todos
Joscake;Angello77;Joscake;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2208352311-dx7ll0rkm6threc6ia63a0kmk6rpm75pw;9;Generaciones;Atrapalos a todos
Lautaro;Fur4nko;Lautaro;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;1;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2209073793-gmhx29jpv7o2tc0ffckxfrvlaqjaohqpw;9;Generaciones;Atrapalos a todos
Moirix;Edenking;Moirix;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;1;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2210569140;9;Generaciones;Atrapalos a todos
Mr.Shadowdusk;Gold;Mr.Shadowdusk;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;1;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2209784733;9;Generaciones;Atrapalos a todos
O'Fenomenon't;Juanssss;O'Fenomenon't;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;1;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2210136725;9;Generaciones;Atrapalos a todos
Porygon Z;DoctorDarius;Porygon Z;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2208309185;9;Generaciones;Atrapalos a todos
Ricomam;lexodia;Ricomam;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2211198194;9;Generaciones;Atrapalos a todos
Roy Kasoy;Benjaof;Roy Kasoy;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2212478574;9;Generaciones;Atrapalos a todos
Saga;JaLax;Saga;TORNEO;2024-10-01;Completed;RONDA SUIZA 1;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 1;5;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2211602306;9;Generaciones;Atrapalos a todos
24.Yosua;Mr.Shadowdusk;24.Yosua;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2208295680-brdwm1sstik3ens9lc5zonybduco3d1pw;9;Generaciones;Atrapalos a todos
Akaru;O'Fenomenon't;Akaru;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;5;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2212482166-f2p1vkakvs9m1gkygfaljvamzolny9kpw;9;Generaciones;Atrapalos a todos
Angello77;Adpg;Angello77;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2214302816-dt8hldt9y0ihw4c8b62fxwk24h9pan2pw;9;Generaciones;Atrapalos a todos
D'AllFather;Gold;D'AllFather;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;3;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2212193683;9;Generaciones;Atrapalos a todos
Edenking;Juanssss;Edenking;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;6;6;1;-;9;Generaciones;Atrapalos a todos
Elin beacil;LABIAMG;Elin beacil;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2214040972-dom3mxkrvy38loyjocadicrv5o9q5q9pw;9;Generaciones;Atrapalos a todos
Fur4nko;DoctorDarius;Fur4nko;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2212918243;9;Generaciones;Atrapalos a todos
Haseo;Moirix;Haseo;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;5;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2217289199;9;Generaciones;Atrapalos a todos
JaLax;Benjaof;JaLax;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;3;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2211848643;9;Generaciones;Atrapalos a todos
lexodia;Roy Kasoy;lexodia;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2215485390;9;Generaciones;Atrapalos a todos
Porygon Z;Aniquem_oficial;Porygon Z;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2213170601;9;Generaciones;Atrapalos a todos
Ricomam;Joscake;Ricomam;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2213297887;9;Generaciones;Atrapalos a todos
Saga;Lautaro;Saga;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;3;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2211849488-yg0toe9khq8omrijhqutbslh3wgbqyppw;9;Generaciones;Atrapalos a todos
Yabadaba;Darmanethan;Yabadaba;TORNEO;2024-10-01;Completed;RONDA SUIZA 2;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 2;6;6;1;-;9;Generaciones;Atrapalos a todos
24.Yosua;Saga;24.Yosua;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2215178494-v800u1utoycglgnekl4xw39px7cqhj3pw;9;Generaciones;Atrapalos a todos
Akaru;Mr.Shadowdusk;Akaru;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;5;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2216504685-qiarjg6al6i8b0lzh1dpsuh13js3jdkpw;9;Generaciones;Atrapalos a todos
Angello77;Fur4nko;Angello77;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;3;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2217446713-qej9328lawrzog8s7wq6po0oblrbn4lpw;9;Generaciones;Atrapalos a todos
D'AllFather;Moirix;D'AllFather;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;1;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2215234782;9;Generaciones;Atrapalos a todos
Edenking;DoctorDarius;Edenking;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;5;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2217450459;9;Generaciones;Atrapalos a todos
Elin beacil;Lautaro;Elin beacil;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2217527170-u0c1mk8tm8a3b2pxplms9rnjkbazorxpw;9;Generaciones;Atrapalos a todos
Gold;Adpg;Gold;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;6;6;1;-;9;Generaciones;Atrapalos a todos
Haseo;Aniquem_oficial;Haseo;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;3;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2217119147;9;Generaciones;Atrapalos a todos
Joscake;JaLax;Joscake;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2217123991;9;Generaciones;Atrapalos a todos
LABIAMG;Darmanethan;LABIAMG;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;6;6;1;-;9;Generaciones;Atrapalos a todos
lexodia;Juanssss;lexodia;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;5;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2216508374;9;Generaciones;Atrapalos a todos
Ricomam;Porygon Z;Ricomam;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;5;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2215521750;9;Generaciones;Atrapalos a todos
Roy Kasoy;O'Fenomenon't;Roy Kasoy;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;2;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2219716403;9;Generaciones;Atrapalos a todos
Yabadaba;Benjaof;Yabadaba;TORNEO;2024-10-01;Completed;RONDA SUIZA 3;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 3;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2218170037;9;Generaciones;Atrapalos a todos
Akaru;Ricomam;Akaru;TORNEO;2024-10-01;Completed;RONDA SUIZA 4;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 4;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2221411482-4qzky12i9x4o6y3rzqg5j50ezz30d2mpw;9;Generaciones;Atrapalos a todos
D'AllFather;Roy Kasoy;D'AllFather;TORNEO;2024-10-01;Completed;RONDA SUIZA 4;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 4;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2221518439;9;Generaciones;Atrapalos a todos
Edenking;Angello77;Edenking;TORNEO;2024-10-01;Completed;RONDA SUIZA 4;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 4;2;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2220464195-3q95yutbejbi59hddu5gjphga70a2repw;9;Generaciones;Atrapalos a todos
Elin beacil;24.Yosua;Elin beacil;TORNEO;2024-10-01;Completed;RONDA SUIZA 4;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 4;4;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2222207343-m0oz7rztc66pif9puggtgpmxy78lemzpw;9;Generaciones;Atrapalos a todos
Fur4nko;Aniquem_oficial;Fur4nko;TORNEO;2024-10-01;Completed;RONDA SUIZA 4;NAT DEX;Replay;NAT DEX;27;SINGLES;No Posee Liga;RONDA SUIZA 4;6;6;0;https://replay.pokemonshowdown.com/gen9nationaldex-2221454577-v0scn4wd5lnrd91k8k37vgg29tryp8mpw;9;Generaciones;Atrapalos a todos
